Gene	logFC	AveExpr	t	P.Value	adj.P.Val	B
ENSG00000099942.12	-0.382310633285177	6.71971252497601	-2.59797796415996	0.01740266341444	0.0669667430407457	-3.62100701570979
ENSG00000099860.8	-0.67043221178828	6.10206928219506	-2.59781256588033	0.0174088517098589	0.0669670372266598	-3.59610498164846
ENSG00000167987.10	-0.63999415808902	5.35061727440063	-2.59772885915192	0.0174119843479312	0.0669670372266598	-3.50555450256525
ENSG00000187189.10	0.686179385284485	4.10160639976895	2.59669513226834	0.0174507144165685	0.0670981821834512	-3.35867069707491
ENSG00000150593.17	0.508957913129115	7.09314317406326	2.59606391776671	0.0174744037661921	0.067158454175316	-3.62417294711486
ENSG00000235655.3	-1.06961049463756	6.87072342701315	-2.59603044868289	0.017475660701335	0.067158454175316	-3.62486221534165
ENSG00000167112.9	0.613349489350385	3.88541369534988	2.59563385888277	0.0174905611757915	0.0671978918893841	-3.30872287643928
ENSG00000170468.7	0.889210132061633	3.78048357329732	2.59547048131359	0.0174967030046585	0.0672036673201199	-3.24930911473579
ENSG00000203363.2	-2.12043401221538	-0.821057075954222	-2.59521348123104	0.0175063684921959	0.0672229702398447	-3.11677383562105
ENSG00000147854.16	0.600647441148305	5.53909943634613	2.59493249501371	0.017516941840706	0.0672457481155668	-3.54108615302265
ENSG00000119013.8	-1.40222137265523	3.07475121240269	-2.59451944235201	0.0175324957199547	0.0672876286068088	-3.1311025803232
ENSG00000128294.15	-0.622950574008807	6.70780006393276	-2.59421145532904	0.0175441017408246	0.0673143395182909	-3.62952617176474
ENSG00000148346.11	-2.58143457071094	3.92831866694319	-2.59376392268409	0.0175609792541371	0.0673612569324696	-3.29816733742983
ENSG00000087448.10	0.770218973208635	4.0388518441307	2.59337502035942	0.0175756581264555	0.0673997180879001	-3.30397358445378
ENSG00000275713.2	-1.87669065298858	1.00879152733262	-2.5924872164329	0.0176092111408367	0.0674843940240365	-3.03794118799997
ENSG00000136877.14	0.588959422659776	4.9004026886032	2.59242240552733	0.0176116629238019	0.0674843940240365	-3.4670492757319
ENSG00000256235.2	-0.89789136655366	4.02772810576497	-2.5924137365147	0.017611990895166	0.0674843940240365	-3.34184821462426
ENSG00000116985.11	1.68394727850153	1.17304539215489	2.5922940769037	0.0176165185195164	0.0674843940240365	-3.02767081272782
ENSG00000060138.12	-1.37537276593391	9.55321691809366	-2.59206786083283	0.0176250809795917	0.0674843940240365	-3.57658893400955
ENSG00000182742.5	1.81439437078501	1.65496289865069	2.59189419718746	0.0176316569536579	0.0674843940240365	-3.04036807659204
ENSG00000117543.20	1.07610643282119	3.15907329330087	2.59177415555461	0.0176362038221396	0.0674843940240365	-3.14927193786494
ENSG00000158406.4	-1.1878573058664	2.84649966144558	-2.59173306934333	0.017637760316447	0.0674843940240365	-3.10140924635668
ENSG00000122490.18	-0.76888514533985	6.12015309803643	-2.59168291763613	0.0176396604202807	0.0674843940240365	-3.61000257500705
ENSG00000235316.1	1.48126328557401	1.30316399440285	2.59130445941571	0.0176540053450295	0.0675214438856354	-3.02684708671996
ENSG00000167460.15	-0.445214035882118	8.05271528222232	-2.59099020658805	0.0176659250222306	0.0675356886560789	-3.62518672454429
ENSG00000163605.14	-0.695331478755021	5.50890636792091	-2.59096048573349	0.0176670527337479	0.0675356886560789	-3.57385822373682
ENSG00000178163.7	0.677701942680493	4.31282836281895	2.59033730233219	0.0176907141124055	0.0676083002006149	-3.36559432593708
ENSG00000132676.15	0.453455965076043	6.06607106979631	2.59005939512697	0.0177012754907225	0.0676109844092883	-3.60456846351926
ENSG00000257878.1	-1.26698251978977	3.75734308545971	-2.58996791839837	0.0177047532058163	0.0676109844092883	-3.2601161089284
ENSG00000116473.14	-0.473000207003588	6.9555008492696	-2.58988817954434	0.0177077852025209	0.0676109844092883	-3.63926940807353
ENSG00000114541.14	-0.720994500087533	3.99244042409156	-2.58980395159885	0.0177109884250532	0.0676109844092883	-3.31998610276646
ENSG00000188313.12	-1.02978691273823	6.08084181406369	-2.58970506241381	0.0177147499183916	0.0676109844092883	-3.61065003684431
ENSG00000277224.2	-2.2188864352275	-0.380968934646745	-2.58919898037687	0.0177340117993996	0.0676666744666058	-3.07314209604757
ENSG00000182568.16	0.490644018289165	6.49343006719443	2.58835700062355	0.0177661020198197	0.0677712706853996	-3.63242168327253
ENSG00000100027.14	0.851699308718741	4.36327520765379	2.58736329644571	0.0178040453900346	0.0678981336169574	-3.3967128415378
ENSG00000166532.15	0.943583222642611	2.85059976011189	2.58717034860024	0.0178114217265191	0.067908388940476	-3.13550441213321
ENSG00000081913.13	-1.00229478253242	3.65739914707095	-2.58657142878422	0.0178343366196731	0.0679778660736186	-3.26850889673671
ENSG00000169992.9	1.71185341669242	1.68416891620939	2.58644861840621	0.0178390388258625	0.0679779049208565	-3.03886014396998
ENSG00000171817.16	1.20078432085463	2.34774537399357	2.58604347463582	0.0178545594075975	0.0680191576905793	-3.07360743029228
ENSG00000156414.18	-2.89968445279029	2.70000890013071	-2.58499619110501	0.0178947386693226	0.0681435554849931	-3.06670938613588
ENSG00000124098.9	-1.45993110973856	8.33782012621622	-2.58494721158305	0.0178966198661236	0.0681435554849931	-3.62621904355724
ENSG00000178789.8	-0.735130147109101	6.2255494417341	-2.58473602429916	0.0179047332469	0.0681565358069068	-3.62191499419774
ENSG00000253214.1	-1.67474964058904	-0.426450351699072	-2.58435213700488	0.0179194902951537	0.0681947925915911	-3.07725608636794
ENSG00000078177.13	1.09975705573509	3.03166676936428	2.58389205627802	0.0179371914204834	0.0682442303833937	-3.14285910751817
ENSG00000130299.16	0.932182177680167	3.32817600087419	2.58296710589555	0.0179728278526543	0.068361861362367	-3.21000641066379
ENSG00000166734.19	-0.427751952729542	6.11053813876862	-2.58280626234391	0.0179790316366897	0.0683675092788349	-3.62928957719388
ENSG00000138080.13	-1.71460267254537	0.236631565668294	-2.58244513313103	0.0179929678593109	0.0684025500775903	-3.0522301945875
ENSG00000005059.15	0.650064345848318	5.41585265926153	2.58183145726181	0.0180166734049942	0.0684747020701879	-3.54625323179266
ENSG00000127415.12	0.833677600431498	3.85780152160565	2.58140024732534	0.0180333481366951	0.0685201017058585	-3.29330387576146
ENSG00000176809.10	-1.16527031255888	1.87002583336506	-2.58125855537357	0.0180388304900152	0.0685229617565127	-3.06512110821339
ENSG00000172331.11	-1.31843952412868	5.88332526580978	-2.58106172503397	0.0180464488700692	0.0685339321702656	-3.63774193272822
ENSG00000161912.18	-0.672179741003455	4.0539875238429	-2.58006339808971	0.0180851361846668	0.0686628545711355	-3.37814830275081
ENSG00000273076.1	-1.63635004578326	0.780365687416481	-2.57986603361682	0.0180927937377803	0.068673931274027	-3.0616515210605
ENSG00000131061.13	-0.757258316958314	3.94376178716492	-2.57937889373342	0.0181117073918032	0.0687277152154125	-3.33430784679482
ENSG00000171490.12	0.475346410472356	6.59615356506793	2.57925038554096	0.0181166999483025	0.068728659034042	-3.64826050781872
ENSG00000274925.1	0.710961774127154	3.07839604625582	2.57885552511976	0.0181320484389718	0.0687606363256149	-3.20890973542548
ENSG00000232434.2	1.25776566874404	2.53059959686141	2.57878936922561	0.0181346211623533	0.0687606363256149	-3.12584085216377
ENSG00000178028.13	0.508204215340075	5.45474993187692	2.57855557255879	0.0181437159928706	0.0687771212204893	-3.5776278313001
ENSG00000009780.15	0.650866794956773	3.73902521526425	2.57829776807969	0.0181537497286857	0.0687971556550348	-3.27847855502859
ENSG00000101624.10	0.939238782772058	2.05011882077733	2.57801844378797	0.0181646269208668	0.0688068168527004	-3.06188391738589
ENSG00000120833.13	1.10713447429163	3.20222943316795	2.57798839243462	0.0181657975194353	0.0688068168527004	-3.17754494081186
ENSG00000146285.13	0.5917923014366	5.36923300229628	2.577623606442	0.0181800128022495	0.0688426621743312	-3.57864881997957
ENSG00000165678.20	-0.42255886816062	7.23807631054293	-2.57741014340884	0.0181883360714395	0.0688561831729853	-3.66378642059809
ENSG00000172493.20	-0.587449252566087	6.57179355538544	-2.57722390698625	0.0181956006661741	0.0688568088516844	-3.66046466692483
ENSG00000006744.18	0.619530593510045	5.13990830892357	2.57716224089764	0.018198006701622	0.0688568088516844	-3.53972043567316
ENSG00000151690.14	0.657664684403404	4.54591053651315	2.57640558809589	0.0182275535792714	0.0689505995447737	-3.4474226236348
ENSG00000110711.9	0.46128857436818	5.95287223864718	2.57620305457841	0.0182354700739659	0.0689625399195034	-3.62420895034028
ENSG00000269825.1	1.26860507635058	1.91781705231797	2.5759151432186	0.0182467293411582	0.0689817665827753	-3.08310996420808
ENSG00000111788.10	1.92236522365023	1.41104443784129	2.5758295798761	0.0182500767056721	0.0689817665827753	-3.05414848517242
ENSG00000085721.12	0.717684651059992	4.38462570490174	2.57514423458623	0.0182769093281788	0.0690651701477974	-3.38721587622228
ENSG00000139625.12	0.689814121327699	4.17348057507783	2.57476352911458	0.0182918307665302	0.0691035317198148	-3.37852315012137
ENSG00000170266.15	-0.546908098847497	5.93098033145698	-2.57406957482153	0.018319059290121	0.0691883553168075	-3.62512595151079
ENSG00000011260.13	0.674290352735075	4.75434660473319	2.57379662164006	0.0183297795586274	0.0692108017319245	-3.46219945544983
ENSG00000122203.14	0.52025071732437	5.53538662296908	2.57346960342976	0.0183426310256058	0.0692333433885681	-3.58925298688214
ENSG00000125817.7	0.601355976301875	6.25455741474182	2.57340154227581	0.0183453068241795	0.0692333433885681	-3.64541901376905
ENSG00000131584.18	0.461255355372446	5.80305727284803	2.5731648636346	0.0183546146208395	0.0692468770751434	-3.61977844717597
ENSG00000065308.4	0.685003034393866	4.73762932675688	2.57306731572085	0.0183584521566556	0.0692468770751434	-3.47288022576569
ENSG00000187522.15	1.08253226743521	2.84327282714794	2.57288580731138	0.0183655947124117	0.0692557876609632	-3.12555098666622
ENSG00000105374.9	1.11595658617646	7.20715043325478	2.5727516657186	0.018370875015201	0.0692576729690951	-3.66446029217021
ENSG00000162630.5	1.45605022173111	0.812910115399684	2.57247990380406	0.0183815769434821	0.0692799913520211	-3.05747498769298
ENSG00000132781.17	0.697158971129262	3.82283386552273	2.5717458791236	0.0184105120674552	0.0693710009969547	-3.3277035520058
ENSG00000136811.16	0.606266450715395	4.97770824736288	2.57156503896327	0.0184176473442218	0.069379842621707	-3.5389259471475
ENSG00000277452.1	-1.08903082201866	3.21558439753271	-2.57118109502134	0.0184328049805122	0.0694144007457316	-3.22948004634194
ENSG00000267751.5	-1.89516954102899	0.868207998628686	-2.57108998771548	0.0184364035111523	0.0694144007457316	-3.07178827560918
ENSG00000076650.6	0.887884129281615	3.66515878306027	2.57074636852084	0.0184499816447389	0.0694320168545964	-3.2637914812478
ENSG00000241860.6	-1.4652998079406	2.62421296258729	-2.570729028254	0.0184506670962311	0.0694320168545964	-3.11164675134159
ENSG00000155660.10	0.546507386475334	5.75337254664016	2.57049053765594	0.0184600969380079	0.0694337528547121	-3.61379341726139
ENSG00000260948.1	1.81149097522601	0.330467088858247	2.57047495023542	0.0184607134177492	0.0694337528547121	-3.10704326177548
ENSG00000103707.9	-0.87229204944163	3.74021517428915	-2.57013398818843	0.0184742032625762	0.0694664564931754	-3.30798572464118
ENSG00000278730.1	0.540574179392996	5.07601489555687	2.56990439443057	0.0184832921592801	0.0694811036783193	-3.52892993484068
ENSG00000204536.13	0.819031048438619	3.37448972722755	2.56979333577765	0.0184876901352789	0.0694811036783193	-3.22848185448732
ENSG00000157349.16	0.842212378497694	3.433036620118	2.56957779229305	0.0184962285757571	0.0694926090714915	-3.21081806498187
ENSG00000110013.12	-1.0804970153394	3.29586359973075	-2.56947392022692	0.0185003446430662	0.0694926090714915	-3.2350948123276
ENSG00000069966.18	0.740238493187528	4.6143005137998	2.56927374508837	0.0185082792814686	0.0695043935277131	-3.48068944253442
ENSG00000089248.6	0.438836310243864	6.88673905834513	2.56890531937622	0.0185228915020438	0.0695292704573764	-3.6759699603858
ENSG00000152454.3	1.70813387308024	1.35074234458116	2.56886473155082	0.0185245019302508	0.0695292704573764	-3.06280734110763
ENSG00000173868.11	-0.955753442344482	8.59370552628942	-2.56828169082341	0.0185476501649977	0.0695981236960598	-3.65568970313897
ENSG00000122481.16	1.84902447642749	1.12390328665685	2.56798707693292	0.0185593574689305	0.0696240214940098	-3.06726958738549
ENSG00000100150.17	0.698180714752358	4.09048343194574	2.56784912403214	0.0185648418055504	0.0696265669373062	-3.37920924337831
ENSG00000075413.17	-0.509247248570321	7.07361651091359	-2.5675094258582	0.0185783530649901	0.0696569171064139	-3.68380236156512
ENSG00000138439.11	0.821718803342703	4.79489676953081	2.56720925301095	0.0185902999437391	0.0696569171064139	-3.47402994710165
ENSG00000018869.16	1.28476173348447	1.26350237876243	2.5671750089161	0.0185916633186334	0.0696569171064139	-3.06558825552365
ENSG00000185485.14	0.735535859500717	4.23658966957194	2.56716238802233	0.0185921658234748	0.0696569171064139	-3.41811226486244
ENSG00000168528.11	-2.06245271728179	2.31024548189106	-2.56684454634029	0.0186048250104268	0.0696800895096856	-3.07899568121025
ENSG00000070495.14	-0.459542930141597	4.91998248833937	-2.56676562011343	0.0186079697896862	0.0696800895096856	-3.54330633761281
ENSG00000198690.9	0.850024797662472	4.13366015366525	2.56651072765713	0.0186181292839496	0.069700118104874	-3.37513278839995
ENSG00000197150.12	0.615798377613077	4.61346123949748	2.56624284517187	0.0186288121675212	0.0697180657936757	-3.47979332123528
ENSG00000166889.13	-0.444513496183164	6.21176428957904	-2.56603708199302	0.0186370217177724	0.0697180657936757	-3.67073262938388
ENSG00000161920.9	-0.605486177244571	4.28543003081422	-2.56602861010883	0.0186373598025197	0.0697180657936757	-3.41746447068573
ENSG00000197536.11	0.858184704616809	5.4692639009828	2.56572815681482	0.0186493536326295	0.0697313234733718	-3.58102862293158
ENSG00000104320.13	-0.641714511213372	5.89050041679573	-2.56569869816023	0.0186505299875287	0.0697313234733718	-3.64584650341677
ENSG00000007264.14	0.999568558045753	5.03059744557645	2.56486736623645	0.0186837559115061	0.0698375272564243	-3.55370173663979
ENSG00000188603.19	-0.738259847856718	3.83222255773807	-2.5637637583057	0.0187279500858153	0.0699567250828076	-3.32126098525913
ENSG00000136205.16	-0.836885489206495	4.6482208041415	-2.56373108718266	0.0187292599065091	0.0699567250828076	-3.4644047323213
ENSG00000115816.14	0.65977455778376	4.76161416503524	2.56370936280569	0.0187301309080764	0.0699567250828076	-3.49723668812749
ENSG00000143314.12	0.987583375440159	3.58434956135895	2.56354780167641	0.0187366096212886	0.0699628866477394	-3.2431010392059
ENSG00000180900.18	0.750548134631817	5.03754320338643	2.56321167858399	0.0187500951562536	0.0699825944026122	-3.54219198695364
ENSG00000130653.15	1.32433234739832	2.71111420120912	2.56310865913043	0.0187542302119725	0.0699825944026122	-3.15107216971397
ENSG00000166881.9	0.814766954799746	3.97049180322661	2.5630551417644	0.0187563786627101	0.0699825944026122	-3.34232636464918
ENSG00000161835.10	1.20683473108273	2.3537481334088	2.56278895319655	0.0187670682285531	0.0699970628901445	-3.1164940093127
ENSG00000101230.5	1.89570992773623	0.857389731096124	2.56262174597041	0.0187737858492011	0.0699970628901445	-3.10275993443839
ENSG00000119862.12	-1.18734275112787	4.20173848068263	-2.56259773765889	0.018774750579176	0.0699970628901445	-3.39060871642434
ENSG00000146425.10	-0.531677741942371	5.82368798000813	-2.5609146865253	0.0188424974161343	0.0702315674208782	-3.65069089468221
ENSG00000176595.3	-0.719513894168866	4.74534090953194	-2.56024483755	0.0188695244492516	0.0703142155917585	-3.4974973432128
ENSG00000084090.13	0.417395456865897	6.57987676527848	2.56006034705626	0.0188769746735725	0.0703238902213213	-3.68654865261077
ENSG00000144445.16	-0.931595306512711	3.3860334294594	-2.55959233782381	0.0188958865812331	0.0703762480177132	-3.25596631430071
ENSG00000242574.8	0.721540029848886	6.58160005930269	2.55898114179387	0.0189206114331882	0.0704502231930174	-3.68108849687854
ENSG00000114388.12	0.587383927918991	4.73800780582203	2.55855590601085	0.0189378315640759	0.0704962239723359	-3.51084810762962
ENSG00000079950.13	-0.557655654229278	6.93706834491076	-2.55838679434587	0.01894468392504	0.070503616929355	-3.70093612338447
ENSG00000136929.12	-1.69551478054278	4.04702922129801	-2.55776454707019	0.0189699173322906	0.0705793945326724	-3.4039191795122
ENSG00000117360.12	0.381755365768574	6.03342981091063	2.55754614604946	0.0189787814450191	0.0705942453338733	-3.6666968404374
ENSG00000108479.11	-0.878626757360841	4.68041524611326	-2.5573991988659	0.0189847476982346	0.0705983122823469	-3.5089152516508
ENSG00000185340.15	-0.939133856962624	4.4158095352131	-2.55679973170603	0.0190091051757825	0.07067075077925	-3.45670246102169
ENSG00000272419.6	0.480146195536642	4.76884026141127	2.5561025841903	0.0190374686014029	0.0707580413281491	-3.5392827661029
ENSG00000197608.11	0.721993322594395	3.79172885438107	2.55577706494608	0.0190507259859722	0.0707630871651474	-3.33831400997838
ENSG00000258922.1	-1.56940228071882	1.18004882303842	-2.55576574412916	0.0190511872039603	0.0707630871651474	-3.08472974824662
ENSG00000058453.16	0.705406355426514	4.66589894574144	2.55570949594305	0.0190534789502513	0.0707630871651474	-3.52636855235228
ENSG00000166557.12	0.668690983846659	4.50154574970572	2.55527402969081	0.0190712301427741	0.0708108616884958	-3.46493806062145
ENSG00000196083.9	-0.938017815670957	5.52770884185085	-2.55426749535069	0.0191123197640823	0.070945244361267	-3.61057950443594
ENSG00000148690.11	0.770449144454597	3.59726484961441	2.55411181029075	0.0191186827137006	0.0709506852346554	-3.30029627048133
ENSG00000163661.3	-1.76948416014305	0.880609935881948	-2.55351157437117	0.0191432334189867	0.0710236019908525	-3.09136085733173
ENSG00000063761.15	0.910126080059344	2.88651948240082	2.55330884880028	0.0191515319545853	0.0710307686589687	-3.16727028035508
ENSG00000146842.16	0.806539532608863	3.53293549664486	2.55319110712382	0.0191563532440282	0.0710307686589687	-3.30878809135426
ENSG00000135679.23	-0.568081351147518	6.33084798830645	-2.55310516151002	0.0191598732688604	0.0710307686589687	-3.69759964083403
ENSG00000111058.7	-1.45354028404574	1.24352581177145	-2.55202537824135	0.0192041492426686	0.0711766984466058	-3.09020429708647
ENSG00000003056.7	0.446930187864628	7.09463808286541	2.55177353753946	0.019214489688064	0.0711950206295012	-3.71135653510475
ENSG00000197451.11	0.421221932036288	5.91508532487296	2.55166565531751	0.0192189208781046	0.0711950206295012	-3.66155256469791
ENSG00000279122.1	1.91564087354154	-0.244051212046175	2.55130825469034	0.0192336077429144	0.0712312139517751	-3.13259801085866
ENSG00000067836.12	-0.781668980173143	3.95831071760013	-2.55102974464993	0.0192450600361517	0.0712554126766589	-3.40634987667332
ENSG00000142168.14	0.527952749741318	5.35905820385651	2.5504045135346	0.0192707928339824	0.07133245952446	-3.61925760786143
ENSG00000119514.6	1.58214497553181	2.18482208168696	2.5501890850374	0.0192796667796688	0.0713470784939568	-3.13286300092935
ENSG00000258227.6	-1.38006699063366	3.0408915075856	-2.54917697180232	0.0193214093258598	0.0714832937469502	-3.22723889622038
ENSG00000162650.16	0.975445263716225	3.005357524993	2.54899619923907	0.0193288738690944	0.0714926537185192	-3.23374766149631
ENSG00000204397.7	-0.836339472855111	4.61742134291009	-2.54776361681989	0.0193798426149481	0.0716590248870297	-3.49593942213578
ENSG00000203879.11	-0.407806165347595	7.61526825316411	-2.54761866615781	0.0193858448018803	0.0716590248870297	-3.71842203863631
ENSG00000133316.15	0.614099715733326	4.35608214070636	2.54742982638758	0.0193936669943766	0.0716590248870297	-3.45981029943562
ENSG00000116688.16	-0.787686970151318	6.82736213450652	-2.54738933875939	0.019395344474888	0.0716590248870297	-3.72126575949647
ENSG00000259972.2	0.792936228634722	3.86206086765647	2.54731114130719	0.0193985847326705	0.0716590248870297	-3.38838829911678
ENSG00000009694.13	-1.58646617369793	2.30306124394499	-2.54707590370876	0.0194083353143625	0.071671254211612	-3.16631403527397
ENSG00000233901.5	-1.50261452929453	2.85870544838119	-2.54699260435734	0.0194117891721677	0.071671254211612	-3.18484386819445
ENSG00000128585.17	-0.482880450091171	6.23934829113784	-2.54674776566312	0.0194219443171283	0.0716870124628999	-3.70470255836468
ENSG00000152642.10	0.649530236325992	4.13903779310655	2.54654407278871	0.0194303966713406	0.0716870124628999	-3.41550128148236
ENSG00000141582.14	-0.429459023923188	5.8299683337907	-2.5465319145589	0.0194309012936091	0.0716870124628999	-3.68829475603225
ENSG00000142188.16	0.494150056544758	5.26303743310218	2.54517746080337	0.0194871946075427	0.0718763939597958	-3.60122712473548
ENSG00000254802.1	1.78071735214691	1.25904447581584	2.54375686774455	0.0195464016326278	0.0720764232256329	-3.11021668226938
ENSG00000100241.20	0.477029244745444	7.58112460910719	2.54345746253303	0.0195589017227331	0.072087007770809	-3.72486581946308
ENSG00000101460.12	-1.33100630042541	2.4128007073424	-2.54344976178875	0.0195592233259974	0.072087007770809	-3.17075183422547
ENSG00000106479.10	0.470349359869934	5.82009255434135	2.54185028479233	0.0196261296117443	0.0723151998512083	-3.6900665029262
ENSG00000156508.17	0.619241679455667	12.1678026445247	2.54158475374013	0.0196372576190521	0.0723378053355776	-3.58732733508594
ENSG00000269335.5	-0.713530488836594	3.70787418074983	-2.5411816753554	0.0196541613722914	0.0723816700462019	-3.37609475358431
ENSG00000099810.19	0.788890998040014	3.72240202954559	2.54082040309139	0.0196693235478174	0.0724191002695752	-3.34847060013168
ENSG00000151136.14	0.806528274252282	3.5079008873554	2.54048863472573	0.0196832571698009	0.0724519892977833	-3.32012866972764
ENSG00000160318.6	1.41977117139706	2.12190342463821	2.53997713277721	0.0197047574428375	0.0725127065866977	-3.14929914384619
ENSG00000108021.20	0.64107649500258	5.23324219497804	2.53959932475281	0.019720652259113	0.072537830334407	-3.60800347959218
ENSG00000104833.11	1.83207258373184	0.936721822891371	2.53957685116471	0.019721598128605	0.072537830334407	-3.11031367387239
ENSG00000171858.17	0.94707972799382	6.00868342855813	2.53929260054041	0.0197335653665072	0.0725540406420139	-3.68490946445038
ENSG00000135205.14	0.815602930163631	3.65666524805403	2.53923429024884	0.0197360211326737	0.0725540406420139	-3.37135611982375
ENSG00000159346.12	-1.2640346231789	10.0025135070739	-2.53906631429035	0.0197430971282564	0.0725616416017704	-3.66518355129112
ENSG00000115866.10	0.482491188384137	5.22295007707492	2.53870683517465	0.0197582482216253	0.0725989095193782	-3.62242270778698
ENSG00000164715.5	-0.635897678896434	5.4138894070971	-2.53846234525392	0.01976855907177	0.0726183782534999	-3.6740290244057
ENSG00000172845.14	-0.527634046788101	6.9206405160263	-2.53804578856238	0.0197861381340309	0.0726645296035082	-3.74126579222855
ENSG00000125846.15	0.757573080890684	3.46959495337012	2.53769473091644	0.01980096449276	0.0726910087987912	-3.35520762908068
ENSG00000018699.12	0.82825813531388	3.4724504868354	2.53760446139736	0.0198047785699838	0.0726910087987912	-3.32277861379771
ENSG00000133874.1	-0.720304261613848	4.55852370768745	-2.53751876070026	0.0198084002441764	0.0726910087987912	-3.52661836184998
ENSG00000154511.11	1.16234739504711	3.00957084042797	2.53697870014675	0.0198312373011108	0.0727385593708522	-3.24054249085655
ENSG00000080819.7	0.894217043793582	3.47056513003864	2.5369748769976	0.0198313990554159	0.0727385593708522	-3.30011961197395
ENSG00000119718.10	0.577381875328872	4.00637728015598	2.5366455773837	0.0198453361085925	0.072771255262285	-3.39690370389713
ENSG00000188227.12	1.43845891429496	2.22887082036504	2.53619786301077	0.0198642996418946	0.0728096800498418	-3.14902526923762
ENSG00000069702.10	1.00498944753897	4.14115030789897	2.53616090271033	0.0198658659053717	0.0728096800498418	-3.43495295358451
ENSG00000278195.1	1.26941561758736	2.71429567677402	2.53567326986293	0.0198865411564245	0.0728670228311275	-3.18945736432875
ENSG00000211810.3	1.98927880690814	1.43671372979658	2.5354820328517	0.0198946549779351	0.0728783214463523	-3.11694945021931
ENSG00000186376.14	0.718723895213067	4.1932292848592	2.53482567675367	0.0199225265962768	0.0729619730351007	-3.4486085640072
ENSG00000083720.12	0.587482192200414	4.04418054427736	2.5341518786562	0.0199511770612238	0.0730484339810489	-3.4714975104378
ENSG00000131791.7	0.568873170827339	4.42398104308047	2.53383906286308	0.0199644914159688	0.0730787144099433	-3.50958518823812
ENSG00000101901.11	0.63745632948962	4.70655808619929	2.53349893357909	0.0199789777920253	0.0731132685655122	-3.55004386600497
ENSG00000174695.9	-0.658604218902208	6.59447717144275	-2.53299627256704	0.0200004046180362	0.0731731975015426	-3.74470236462896
ENSG00000084463.7	0.515375047448033	6.12162606554787	2.53251033638942	0.0200211390533975	0.0732198833960272	-3.72153779888422
ENSG00000153094.22	-0.775777971866085	6.10074631061221	-2.53243050466186	0.0200245473293766	0.0732198833960272	-3.73214000099036
ENSG00000171476.21	1.1876777821173	3.97779502247082	2.53226234171031	0.0200317285370976	0.0732198833960272	-3.40076073450412
ENSG00000239040.1	-2.14237808718955	-0.134575438913013	-2.53222366379844	0.0200333805757766	0.0732198833960272	-3.16718288919002
ENSG00000170325.14	-0.665113570802894	4.00103933504265	-2.53099050774508	0.0200861192058494	0.0733941223340092	-3.43500978787909
ENSG00000161956.12	0.962729767409792	2.90202954996729	2.53065368005368	0.0201005470577797	0.0734283221818236	-3.22826169221349
ENSG00000119599.16	1.22205561146803	2.52960156148713	2.53046302072267	0.0201087181753308	0.0734396543796807	-3.19624097370751
ENSG00000131018.22	0.657435341478776	6.84134161850059	2.52973956255316	0.0201397519466946	0.0735344572085967	-3.75309546360267
ENSG00000198792.12	-0.577663725949694	6.37296106602422	-2.52948166735632	0.0201508256089212	0.0735563520841649	-3.74708821807355
ENSG00000166704.11	0.73769568172205	3.53474473007271	2.52901999529805	0.0201706634599657	0.0736102196997439	-3.35674604046353
ENSG00000006534.15	-0.838617457612044	6.22711607084462	-2.52734858776651	0.0202426367404878	0.0738432971520751	-3.73746757060713
ENSG00000156738.17	0.924694277200953	6.65275315006577	2.52721318160734	0.0202484780855771	0.0738432971520751	-3.7506028558687
ENSG00000105364.13	0.614002364928165	4.31083274674166	2.5271820364763	0.0202498218929593	0.0738432971520751	-3.5016054731852
ENSG00000186517.13	-0.42767772413189	9.53026236721847	-2.52677585983717	0.0202673547202453	0.0738886349237327	-3.70997790315073
ENSG00000143643.12	0.597977646722338	5.19613561319372	2.5264331969265	0.0202821570364169	0.0739239977719769	-3.64409104547212
ENSG00000197776.7	1.34849968989994	1.613982412775	2.52604252352436	0.0202990456977388	0.0739669451883402	-3.13377154741217
ENSG00000173848.18	1.02583383527862	2.57224976183581	2.52565798505335	0.0203156820519649	0.0740082074638943	-3.19256548705864
ENSG00000100297.15	0.435343990885579	5.62318356756735	2.52554469103618	0.0203205859532973	0.0740082074638943	-3.69408675157721
ENSG00000165119.20	-0.378563207731606	9.12098902573971	-2.52517063329247	0.0203367848423744	0.0740433369629409	-3.72670318586342
ENSG00000257218.5	0.588928072968343	5.04289710784151	2.52508597176553	0.0203404528653026	0.0740433369629409	-3.6004906329776
ENSG00000124635.8	-1.43509196851834	1.97756778961066	-2.52437344570492	0.0203713482201457	0.0741371748338284	-3.20301724182031
ENSG00000249673.6	0.671118492237264	3.4133361431501	2.52377322541973	0.0203974081685465	0.0742133725630089	-3.34923435517793
ENSG00000170445.13	0.456214809534849	5.48920673017642	2.52317332996018	0.0204234853053528	0.0742895945528375	-3.68558903089397
ENSG00000240463.1	1.50414654411058	0.891450698776467	2.52276319138436	0.0204413318336939	0.0743241356382083	-3.14876479166118
ENSG00000148344.10	-1.77032493867061	0.529376626968876	-2.52262597200284	0.0204473059868972	0.0743241356382083	-3.156817493077
ENSG00000123552.17	1.40338166406661	2.12135149468046	2.52260150495484	0.0204483713869339	0.0743241356382083	-3.17181432812135
ENSG00000116898.11	0.775123980587839	4.25212015091355	2.52231581758186	0.0204608152983874	0.0743507128274485	-3.45801316172157
