Gene	logFC	AveExpr	t	P.Value	adj.P.Val	B
ENSG00000189308.10	-0.0801087682591759	3.92874586473032	-0.250659095099412	0.804693260594741	0.929994666883487	-5.93853665236579
ENSG00000153253.16	0.142251136564425	0.848889598355971	0.250599829022239	0.80473843369913	0.929994666883487	-5.38319937267242
ENSG00000281501.1	0.152263473664913	1.58581666101886	0.25057332252238	0.80475863740463	0.929994666883487	-5.3636238848469
ENSG00000183397.5	0.128001780910207	1.89770874766418	0.250467072165393	0.804839624647021	0.929998809110853	-5.46454263411224
ENSG00000242252.1	0.220330451794765	-0.205669409147383	0.250400192161164	0.804890603771465	0.929998809110853	-5.0639369365207
ENSG00000103429.10	-0.0453607154752058	5.24580485024592	-0.250130675877815	0.80509605098233	0.930077394986374	-6.17584235967106
ENSG00000263327.6	0.117760800134582	2.35348484262713	0.250061562960433	0.805148736802265	0.930077394986374	-5.57360478642543
ENSG00000078487.17	-0.107411129402676	2.36731084877827	-0.250048155677401	0.805158957486956	0.930077394986374	-5.58547038506823
ENSG00000157823.16	-0.057904443334345	4.83853605633264	-0.249974111865561	0.805215403459007	0.930077394986374	-6.10001683117343
ENSG00000037897.16	0.132463040600884	0.848428500295153	0.249887347752978	0.805281547917146	0.930079644947673	-5.29904920393231
ENSG00000120438.11	-0.0378830329284261	6.49568562062237	-0.249554387483596	0.805535393496341	0.930298667275807	-6.23186873148477
ENSG00000120948.17	0.0532245545637906	5.64530969826682	0.249157401080808	0.80583808084266	0.930458875051274	-6.21326951457284
ENSG00000166166.12	0.0654938155265965	3.00192425031367	0.249101822425856	0.805880460001677	0.930458875051274	-5.79191006172708
ENSG00000095066.11	0.0620335248318211	3.86739060882531	0.249070736373945	0.805904163627452	0.930458875051274	-5.90744291364422
ENSG00000165810.16	0.21144277003311	-0.0119845041418729	0.249035533593763	0.805931006558424	0.930458875051274	-5.14245934397922
ENSG00000205323.8	0.156010537915964	0.547339731741339	0.248864111372352	0.806061723475199	0.930535637426987	-5.17099753691289
ENSG00000175970.10	0.0452507357512939	5.21316487849367	0.24838635725987	0.806426062637899	0.930881295154475	-6.16734986344892
ENSG00000148248.13	-0.0380887238309988	7.13098860349046	-0.24830298484647	0.806489647762215	0.930881295154475	-6.22910633172221
ENSG00000196436.8	0.192415332048311	1.39500052508799	0.248181716307186	0.806582137353244	0.930913885602948	-5.3889070871247
ENSG00000104894.11	0.0515741383670125	9.16570489348469	0.247924286263781	0.806778484829831	0.930967130637607	-6.17553287002453
ENSG00000127540.11	0.0831816628727178	3.41308025887544	0.24780669798801	0.806868176327544	0.930967130637607	-5.83003488605605
ENSG00000144597.13	-0.0413855504142564	5.2192767122881	-0.247781264815517	0.806887576065158	0.930967130637607	-6.17047719867307
ENSG00000198945.7	0.0686832020938306	4.40861887203308	0.247748460444144	0.806912598543529	0.930967130637607	-6.04395242364386
ENSG00000115282.19	0.0431889147036966	5.14862379884026	0.247700004515575	0.806949560087457	0.930967130637607	-6.18452293113959
ENSG00000166136.15	0.0906287683136133	2.17745358569685	0.247412571466308	0.807168819785171	0.931145940046783	-5.59695964803871
ENSG00000164530.14	0.112474685279272	2.90363532831145	0.247001587508602	0.807482354974943	0.931433468063454	-5.77363222013774
ENSG00000259673.5	0.115543178773465	1.80720414002754	0.246751359772176	0.807673267331738	0.931540350839503	-5.45840492013651
ENSG00000164056.10	-0.169578201949463	0.344842439198643	-0.246688306737673	0.807721375871869	0.931540350839503	-5.24107994476674
ENSG00000182903.15	-0.0755635435002944	3.68589312211472	-0.246376441708417	0.807959335840251	0.931540350839503	-5.97104153506163
ENSG00000165675.16	0.0693504182331321	3.365246921234	0.246341152203212	0.807986263726434	0.931540350839503	-5.83038702390164
ENSG00000253986.1	0.215365323773611	-0.270914228930521	0.246290356449808	0.808025024186689	0.931540350839503	-4.98223058506815
ENSG00000178665.15	0.167707187195124	0.447540485733967	0.246287820347045	0.808026959411198	0.931540350839503	-5.21499539305404
ENSG00000186376.14	0.0573494649093531	4.1932292848592	0.246271619397956	0.808039321902971	0.931540350839503	-6.06610996921127
ENSG00000048544.5	-0.0514378651286131	4.64268820917492	-0.246146549593348	0.808134760917257	0.931540350839503	-6.11322902177458
ENSG00000197766.7	0.144079487400991	6.82248730622841	0.246121743297254	0.808153690619941	0.931540350839503	-6.23114179415429
ENSG00000251429.1	0.19445377472346	0.147328859493051	0.245885820459863	0.808333729561212	0.931612613790898	-5.08256969314958
ENSG00000110693.17	0.239392045480064	1.21407614134662	0.245871069534369	0.808344986745264	0.931612613790898	-5.16522086570894
ENSG00000137504.13	0.0549926354725478	5.14165231506811	0.24576249935668	0.808427843504864	0.931633995919382	-6.20186982988952
ENSG00000122958.14	0.0432518708662437	5.28313058749533	0.245653841693508	0.808510769349751	0.931653777667685	-6.17643704818678
ENSG00000158691.14	-0.0869987588790204	2.2539185166502	-0.245571491122988	0.80857361957437	0.931653777667685	-5.6807216818387
ENSG00000105329.9	0.0454052529774529	9.10659973448191	0.245461380616921	0.80865765835357	0.93167651325857	-6.18591944152953
ENSG00000108826.15	-0.104636190087235	3.24779200591451	-0.245147469239818	0.808897255537881	0.931701044579246	-5.84422595488315
ENSG00000131725.13	0.0493159024372742	4.38334008116135	0.24509201538869	0.808939583462786	0.931701044579246	-6.02924595906834
ENSG00000181751.9	-0.0889442230008508	2.3870780728601	-0.245090839037891	0.808940481377889	0.931701044579246	-5.57076281197538
ENSG00000136231.13	0.171273163300691	0.916353260573226	0.245026114239833	0.808989886594039	0.931701044579246	-5.21533424912798
